2018/04/16 07:19:13,92.73 
2018/04/16 07:31:41,94.28 
2018/04/16 08:20:50,93.71 
2018/04/16 08:26:30,98.58 
2018/04/16 09:16:47,99.94 
2018/04/16 09:25:32,99.64 
2018/04/16 09:26:19,96.98 
2018/04/16 10:23:36,97.40 
2018/04/16 12:33:22,96.04 
2018/04/16 13:24:13,90.08 
2018/04/16 13:42:01,93.93 
2018/04/16 15:12:15,91.86 
2018/04/16 15:52:28,97.20 
2018/04/16 17:03:56,91.31 
2018/04/16 18:19:10,96.93 
2018/04/16 19:04:27,92.15 
2018/04/16 19:14:55,95.79 
2018/04/16 20:12:43,96.61 
2018/04/16 20:49:20,94.83 
2018/04/16 20:57:53,91.77 
2018/04/16 21:05:53,94.27 
2018/04/16 22:02:09,91.15 
2018/04/16 22:08:31,91.83 
2018/04/17 01:21:42,94.16 
2018/04/17 01:27:20,99.44 
2018/04/17 01:48:54,93.56 
2018/04/17 02:02:44,94.22 
2018/04/17 03:50:53,92.13 
2018/04/17 04:00:50,94.85 
2018/04/17 04:03:54,93.38 
2018/04/17 04:18:33,98.13 
2018/04/17 04:59:49,90.33 
2018/04/17 05:11:34,97.47 
2018/04/17 06:53:15,92.90 
2018/04/17 07:28:09,91.28 
2018/04/17 08:19:55,99.90 
2018/04/17 10:10:07,94.27 
2018/04/17 11:54:39,95.28 
2018/04/17 12:11:05,92.73 
2018/04/17 14:06:22,91.39 
2018/04/17 14:24:51,94.80 
2018/04/17 14:49:10,93.97 
2018/04/17 15:39:39,92.72 
2018/04/17 17:05:27,91.28 
2018/04/17 17:19:11,91.02 
2018/04/17 17:51:09,95.28 
2018/04/17 18:52:15,91.64 
2018/04/17 19:07:17,94.84 
2018/04/17 20:16:00,93.24 
2018/04/17 20:55:57,90.90 
2018/04/17 21:38:03,99.71 
2018/04/17 22:16:49,91.19 
2018/04/18 00:17:31,96.45 
2018/04/18 00:32:08,91.10 
2018/04/18 00:35:13,93.34 
2018/04/18 03:44:15,99.46 
2018/04/18 04:23:19,97.19 
2018/04/18 04:57:37,94.05 
2018/04/18 06:43:28,97.46 
2018/04/18 07:45:22,94.25 
2018/04/18 10:26:58,91.47 
2018/04/18 12:02:11,91.45 
2018/04/18 13:50:24,99.01 
2018/04/18 13:53:56,91.17 
2018/04/18 14:09:00,91.18 
2018/04/18 14:26:20,94.05 
2018/04/18 14:31:54,97.57 
2018/04/18 14:32:39,93.26 
2018/04/18 14:38:59,99.66 
2018/04/18 17:11:08,98.75 
2018/04/18 17:43:19,95.50 
2018/04/18 17:45:28,92.08 
2018/04/18 18:19:32,95.04 
2018/04/18 19:58:09,99.35 
2018/04/18 21:13:08,99.52 
2018/04/18 21:20:23,93.83 
2018/04/18 21:41:30,95.87 
2018/04/18 22:23:32,91.65 
2018/04/18 23:50:36,91.64 
2018/04/18 23:55:48,91.79 
2018/04/19 00:10:05,91.98 
2018/04/19 00:26:26,96.67 
2018/04/19 02:14:03,93.31 
2018/04/19 04:01:34,91.02 
2018/04/19 04:13:17,93.92 
2018/04/19 05:57:52,98.28 
2018/04/19 06:13:10,92.81 
2018/04/19 06:49:15,94.39 
2018/04/19 07:45:59,98.07 
2018/04/19 08:05:10,92.20 
2018/04/19 08:12:44,97.10 
2018/04/19 08:36:10,90.98 
2018/04/19 09:06:06,96.18 
2018/04/19 09:21:49,92.15 
2018/04/19 09:38:29,93.71 
2018/04/19 09:39:07,91.74 
2018/04/19 09:59:04,98.37 
2018/04/19 10:00:27,92.85 
2018/04/19 10:00:42,96.46 
2018/04/19 10:35:55,91.59 
2018/04/19 11:28:07,99.47 
2018/04/19 12:14:27,92.24 
2018/04/19 12:32:46,98.82 
2018/04/19 12:46:58,97.35 
2018/04/19 12:53:32,99.62 
2018/04/19 16:26:14,92.78 
2018/04/19 17:09:37,96.81 
2018/04/19 17:30:05,92.24 
2018/04/19 18:23:59,92.01 
2018/04/19 19:25:31,90.27 
2018/04/19 19:37:06,93.03 
2018/04/19 20:13:14,96.58 
2018/04/19 20:24:07,90.31 
2018/04/19 20:34:11,99.50 
2018/04/19 21:22:37,90.49 
2018/04/19 22:15:44,95.57 
2018/04/19 23:43:28,91.68 
2018/04/20 00:24:40,90.73 
2018/04/20 01:24:11,96.66 
2018/04/20 01:32:43,91.38 
2018/04/20 01:51:32,90.64 
2018/04/20 02:56:25,97.89 
2018/04/20 04:12:34,97.40 
2018/04/20 05:06:15,92.74 
2018/04/20 05:35:15,95.55 
2018/04/20 07:12:19,98.21 
2018/04/20 07:33:06,94.28 
2018/04/20 08:27:17,98.51 
2018/04/20 09:00:33,90.20 
2018/04/20 09:07:01,93.48 
2018/04/20 09:52:08,90.52 
2018/04/20 10:00:21,90.58 
2018/04/20 10:59:16,94.30 
2018/04/20 14:06:10,93.15 
2018/04/20 14:14:47,92.44 
2018/04/20 14:16:46,99.88 
2018/04/20 14:59:00,99.19 
2018/04/20 15:27:35,90.40 
2018/04/20 15:34:47,93.25 
2018/04/20 16:39:23,95.73 
2018/04/20 18:36:57,99.87 
2018/04/20 19:27:10,95.09 
2018/04/20 20:48:12,99.66 
2018/04/20 20:49:23,97.43 
2018/04/20 20:54:26,93.35 
2018/04/20 22:16:04,98.82 
2018/04/20 22:34:41,91.60 
2018/04/20 22:51:25,90.50 
2018/04/20 23:17:24,99.86 
2018/04/20 23:39:45,94.32 
2018/04/21 00:24:01,94.73 
2018/04/21 02:49:28,92.48 
2018/04/21 03:15:09,91.66 
2018/04/21 03:57:03,91.06 
2018/04/21 04:03:26,91.80 
2018/04/21 04:47:31,90.62 
2018/04/21 04:52:15,93.08 
2018/04/21 05:24:55,90.91 
2018/04/21 06:20:31,92.38 
2018/04/21 07:32:32,97.58 
2018/04/21 07:52:56,99.27 
2018/04/21 07:58:14,99.69 
2018/04/21 08:10:36,96.85 
2018/04/21 08:24:34,98.81 
2018/04/21 09:04:26,92.47 
2018/04/21 10:08:40,99.34 
2018/04/21 10:19:34,95.07 
2018/04/21 10:37:53,90.84 
2018/04/21 11:07:00,95.69 
2018/04/21 12:15:07,95.29 
2018/04/21 13:18:35,94.29 
2018/04/21 14:34:14,98.50 
2018/04/21 14:54:31,96.29 
2018/04/21 15:05:18,99.56 
2018/04/21 16:27:49,92.65 
2018/04/21 17:04:15,96.24 
2018/04/21 17:32:57,98.02 
2018/04/21 17:39:53,94.15 
2018/04/21 18:23:23,95.81 
2018/04/21 18:33:48,90.26 
2018/04/21 18:51:12,97.10 
2018/04/21 18:58:54,94.20 
2018/04/21 19:17:51,92.23 
2018/04/21 19:51:39,95.67 
2018/04/21 20:02:08,95.52 
2018/04/21 20:38:53,91.80 
2018/04/21 20:57:18,99.06 
2018/04/21 22:49:59,96.61 
2018/04/21 23:33:13,94.16 
2018/04/21 23:48:30,99.24 
2018/04/22 00:55:48,96.63 
2018/04/22 00:58:50,97.50 
2018/04/22 01:11:25,98.49 
2018/04/22 03:26:39,93.10 
2018/04/22 03:57:48,92.07 
2018/04/22 05:26:10,99.45 
2018/04/22 05:37:47,97.45 
2018/04/22 06:04:57,92.20 
2018/04/22 06:16:26,96.48 
2018/04/22 06:20:48,95.97 
2018/04/22 06:46:32,92.07 
2018/04/22 07:15:32,98.70 
2018/04/22 07:34:22,95.13 
2018/04/22 07:49:09,92.86 
2018/04/22 08:05:20,97.30 
2018/04/22 08:19:56,97.88 
2018/04/22 08:45:41,94.64 
2018/04/22 10:30:19,98.85 
2018/04/22 10:35:56,91.91 
2018/04/22 10:37:13,92.25 
2018/04/22 11:55:45,94.42 
2018/04/22 11:59:29,92.01 
2018/04/22 12:38:08,91.98 
2018/04/22 14:05:43,92.55 
2018/04/22 14:31:00,97.49 
2018/04/22 18:17:06,92.06 
2018/04/22 19:19:36,93.75 
2018/04/22 19:34:36,96.47 
2018/04/22 19:52:58,99.64 
2018/04/22 20:32:24,98.01 
2018/04/22 21:47:10,96.76 
2018/04/22 23:44:45,90.38 
2018/04/22 23:58:44,94.13 
2018/04/23 00:06:47,96.06 
2018/04/23 00:44:40,94.23 
2018/04/23 05:12:47,92.54 
2018/04/23 06:30:10,97.63 
2018/04/23 06:47:38,99.47 
2018/04/23 07:52:56,99.08 
2018/04/23 08:42:46,95.83 
2018/04/23 08:49:11,96.48 
2018/04/23 09:01:19,95.22 
2018/04/23 09:09:15,94.65 
2018/04/23 10:24:58,94.55 
2018/04/23 10:34:39,98.90 
2018/04/23 11:06:27,96.40 
2018/04/23 11:27:14,94.76 
2018/04/23 12:01:00,91.93 
2018/04/23 12:59:34,90.74 
2018/04/23 13:18:37,91.47 
2018/04/23 13:41:11,95.02 
2018/04/23 14:00:34,90.20 
2018/04/23 14:15:19,98.78 
2018/04/23 14:31:01,93.23 
2018/04/23 14:32:46,96.44 
2018/04/23 14:51:00,96.61 
2018/04/23 16:43:15,93.43 
2018/04/23 17:35:56,92.72 
2018/04/23 18:05:09,95.27 
2018/04/23 20:59:42,98.22 
2018/04/23 21:30:42,92.41 
2018/04/23 21:39:29,91.03 
2018/04/23 22:00:20,91.77 
2018/04/23 23:34:18,99.09 
2018/04/24 00:07:50,94.48 
2018/04/24 00:56:29,91.31 
2018/04/24 02:03:14,91.20 
2018/04/24 03:20:25,98.91 
2018/04/24 05:56:30,97.33 
2018/04/24 06:56:26,95.23 
2018/04/24 07:17:19,91.97 
2018/04/24 08:10:53,99.29 
2018/04/24 11:50:39,97.84 
2018/04/24 12:02:57,96.73 
2018/04/24 12:59:40,91.38 
2018/04/24 13:19:40,99.14 
2018/04/24 13:31:38,91.82 
2018/04/24 14:27:22,97.30 
2018/04/24 14:43:58,94.04 
2018/04/24 15:58:05,97.54 
2018/04/24 16:13:43,92.65 
2018/04/24 16:22:04,90.93 
2018/04/24 16:49:38,94.53 
2018/04/24 17:10:17,98.09 
2018/04/24 17:55:22,99.10 
2018/04/24 18:25:13,97.65 
2018/04/24 20:47:46,98.37 
2018/04/24 21:43:28,98.67 
2018/04/24 21:50:02,93.20 
2018/04/24 22:30:38,96.83 
2018/04/24 23:44:40,97.47 
2018/04/25 00:18:34,95.97 
2018/04/25 00:39:55,99.28 
2018/04/25 01:12:52,94.79 
2018/04/25 01:13:35,98.76 
2018/04/25 02:46:51,93.50 
2018/04/25 03:12:45,92.43 
2018/04/25 05:33:13,95.16 
2018/04/25 05:40:34,92.75 
2018/04/25 05:47:38,93.44 
2018/04/25 07:30:31,95.96 
2018/04/25 07:40:53,95.04 
2018/04/25 07:52:45,91.65 
2018/04/25 08:50:23,92.33 
2018/04/25 09:58:00,97.69 
2018/04/25 11:04:05,91.03 
2018/04/25 11:12:54,96.68 
2018/04/25 12:00:45,99.58 
2018/04/25 13:03:30,90.55 
2018/04/25 14:32:25,99.92 
2018/04/25 14:34:26,93.29 
2018/04/25 14:49:21,97.62 
2018/04/25 16:07:59,91.09 
2018/04/25 16:16:11,90.89 
2018/04/25 16:21:02,93.48 
2018/04/25 17:15:17,97.15 
2018/04/25 18:32:07,93.05 
2018/04/25 18:49:24,98.64 
2018/04/25 19:07:26,99.98 
2018/04/25 19:50:20,96.92 
2018/04/25 19:59:40,93.59 
2018/04/25 20:55:49,92.79 
2018/04/25 22:50:49,95.81 
2018/04/25 23:21:24,97.90 
2018/04/26 00:54:03,90.81 
2018/04/26 01:17:54,93.11 
2018/04/26 02:37:26,90.51 
2018/04/26 03:08:12,90.27 
2018/04/26 03:19:05,96.93 
2018/04/26 05:35:32,92.61 
2018/04/26 06:26:55,90.01 
2018/04/26 06:27:53,91.32 
2018/04/26 07:34:57,96.78 
2018/04/26 09:38:08,93.42 
2018/04/26 12:21:47,96.10 
2018/04/26 13:50:53,91.15 
2018/04/26 14:24:06,91.37 
2018/04/26 14:36:22,97.35 
2018/04/26 15:48:01,97.50 
2018/04/26 16:13:26,99.55 
2018/04/26 16:46:17,93.14 
2018/04/26 17:18:33,95.64 
2018/04/26 17:23:25,98.91 
2018/04/26 17:46:18,99.62 
2018/04/26 17:52:15,95.15 
2018/04/26 21:19:21,99.72 
2018/04/26 21:55:32,99.47 
2018/04/26 22:15:55,99.13 
2018/04/26 22:56:12,99.78 
2018/04/26 23:38:27,98.90 
2018/04/27 01:44:39,99.09 
2018/04/27 01:48:51,94.74 
2018/04/27 03:01:58,99.24 
2018/04/27 05:31:58,97.75 
2018/04/27 06:08:15,104.07 
2018/04/27 07:07:45,98.58 
2018/04/27 07:45:30,102.17 
2018/04/27 08:08:26,102.26 
2018/04/27 08:39:32,97.38 
2018/04/27 10:30:25,100.96 
2018/04/27 11:06:10,96.11 
2018/04/27 11:25:37,95.12 
2018/04/27 11:27:43,102.72 
2018/04/27 11:28:39,96.22 
2018/04/27 12:12:38,96.70 
2018/04/27 12:45:16,99.01 
2018/04/27 12:54:22,101.72 
2018/04/27 13:00:24,102.99 
2018/04/27 14:26:31,101.09 
2018/04/27 17:07:35,100.42 
2018/04/27 17:40:00,103.52 
2018/04/27 18:18:01,96.19 
2018/04/27 18:23:08,96.48 
2018/04/27 19:26:14,95.59 
2018/04/27 19:28:41,98.99 
2018/04/27 21:20:15,101.15 
2018/04/27 21:57:19,100.38 
2018/04/27 23:23:43,101.60 
2018/04/28 02:22:30,102.49 
2018/04/28 03:08:57,99.49 
2018/04/28 03:38:08,99.09 
2018/04/28 04:02:37,103.76 
2018/04/28 04:38:02,95.02 
2018/04/28 05:31:15,104.94 
2018/04/28 05:39:50,97.05 
2018/04/28 05:45:47,96.60 
2018/04/28 06:44:18,96.31 
2018/04/28 07:20:12,102.47 
2018/04/28 08:13:51,104.75 
2018/04/28 08:22:02,95.42 
2018/04/28 09:53:28,99.69 
2018/04/28 10:26:53,97.79 
2018/04/28 12:11:41,99.91 
2018/04/28 12:48:08,97.87 
2018/04/28 12:52:15,101.51 
2018/04/28 13:37:51,98.15 
2018/04/28 14:48:59,99.99 
2018/04/28 14:49:08,102.30 
2018/04/28 17:02:30,98.63 
2018/04/28 17:59:51,98.90 
2018/04/28 19:06:01,103.12 
2018/04/28 19:58:55,95.58 
2018/04/28 20:05:58,101.53 
2018/04/28 20:16:45,98.66 
2018/04/28 20:36:42,102.00 
2018/04/28 20:45:39,100.14 
2018/04/28 21:15:20,101.34 
2018/04/28 22:59:53,99.26 
2018/04/29 00:52:17,104.73 
2018/04/29 01:03:19,104.51 
2018/04/29 02:57:12,96.94 
2018/04/29 05:17:38,95.67 
2018/04/29 05:37:48,103.14 
2018/04/29 07:16:06,104.62 
2018/04/29 08:55:34,97.87 
2018/04/29 11:14:45,98.77 
2018/04/29 12:07:00,103.19 
2018/04/29 12:35:53,99.98 
2018/04/29 12:42:04,99.80 
2018/04/29 13:08:07,95.95 
2018/04/29 13:37:24,95.90 
2018/04/29 14:06:02,102.88 
2018/04/29 15:07:26,96.65 
2018/04/29 16:06:43,101.43 
2018/04/29 16:52:16,97.68 
2018/04/29 16:55:36,98.57 
2018/04/29 17:24:22,104.22 
2018/04/29 17:37:50,95.14 
2018/04/29 18:32:05,101.59 
2018/04/29 18:58:30,99.30 
2018/04/29 20:21:52,102.89 
2018/04/29 21:14:43,97.17 
2018/04/29 22:27:08,96.21 
2018/04/29 23:13:05,101.75 
2018/04/29 23:15:37,103.73 
2018/04/29 23:17:15,103.26 
2018/04/29 23:18:44,98.09 
2018/04/30 01:34:11,97.58 
2018/04/30 02:32:01,95.28 
2018/04/30 02:38:45,96.43 
2018/04/30 02:53:03,96.48 
2018/04/30 04:39:27,96.98 
2018/04/30 06:00:30,99.57 
2018/04/30 06:24:12,99.75 
2018/04/30 06:56:35,102.97 
2018/04/30 07:21:55,96.12 
2018/04/30 09:20:27,102.68 
2018/04/30 10:05:09,99.18 
2018/04/30 10:47:27,98.38 
2018/04/30 12:39:58,102.54 
2018/04/30 12:59:05,95.52 
2018/04/30 13:19:18,99.68 
2018/04/30 14:05:22,99.16 
2018/04/30 14:20:01,98.19 
2018/04/30 14:39:09,101.65 
2018/04/30 14:50:01,104.00 
2018/04/30 15:57:40,103.05 
2018/04/30 16:33:52,100.96 
2018/04/30 16:35:19,98.47 
2018/04/30 17:32:56,98.80 
2018/04/30 17:52:13,95.97 
2018/04/30 17:59:25,104.95 
2018/04/30 18:25:47,102.48 
2018/04/30 19:05:31,104.48 
2018/04/30 19:14:10,101.20 
2018/04/30 20:20:12,95.10 
2018/04/30 20:39:33,100.91 
2018/04/30 20:41:21,103.30 
2018/04/30 21:22:17,95.29 
2018/04/30 21:30:55,102.87 
2018/04/30 23:33:24,97.45 
2018/05/01 00:27:10,104.73 
2018/05/01 00:35:38,98.59 
2018/05/01 00:45:02,101.24 
2018/05/01 00:48:52,95.74 
2018/05/01 01:52:34,100.83 
2018/05/01 02:28:08,96.27 
2018/05/01 03:05:47,104.84 
2018/05/01 04:25:36,98.38 
2018/05/01 04:50:11,104.10 
2018/05/01 05:01:30,103.44 
2018/05/01 05:07:29,102.31 
2018/05/01 05:30:10,102.69 
2018/05/01 06:13:12,99.30 
2018/05/01 06:28:48,104.84 
2018/05/01 06:41:13,99.80 
2018/05/01 07:17:51,95.07 
2018/05/01 09:41:41,95.02 
2018/05/01 09:47:22,96.65 
2018/05/01 10:07:27,95.51 
2018/05/01 10:17:59,104.67 
2018/05/01 10:42:06,97.16 
2018/05/01 11:38:03,99.85 
2018/05/01 12:23:53,99.43 
2018/05/01 13:33:56,99.97 
2018/05/01 14:45:08,100.13 
2018/05/01 14:52:53,103.72 
2018/05/01 15:13:05,104.36 
2018/05/01 15:53:27,95.48 
2018/05/01 19:14:43,95.86 
2018/05/01 21:08:23,104.22 
2018/05/01 21:30:32,97.28 
2018/05/01 21:34:45,102.82 
2018/05/01 21:53:54,98.59 
2018/05/01 23:04:59,103.72 
2018/05/01 23:35:56,104.05 
2018/05/01 23:39:54,97.34 
2018/05/02 00:22:43,101.27 
2018/05/02 02:19:22,101.99 
2018/05/02 03:48:26,100.78 
2018/05/02 05:36:08,102.37 
2018/05/02 06:40:11,102.27 
2018/05/02 06:53:07,101.15 
2018/05/02 08:06:26,102.38 
2018/05/02 08:59:10,97.28 
2018/05/02 09:33:49,103.34 
2018/05/02 11:11:01,95.85 
2018/05/02 12:41:06,95.32 
2018/05/02 14:09:29,96.24 
2018/05/02 15:29:33,100.01 
2018/05/02 15:42:00,101.77 
2018/05/02 15:44:05,98.46 
2018/05/02 16:13:35,97.47 
2018/05/02 18:21:44,103.35 
2018/05/02 18:49:55,96.36 
2018/05/02 20:08:09,102.61 
2018/05/02 20:17:52,102.70 
2018/05/02 20:32:55,100.25 
2018/05/02 20:57:09,99.39 
2018/05/02 21:00:35,101.77 
2018/05/02 21:47:03,102.18 
2018/05/02 22:04:36,98.92 
2018/05/02 22:22:51,99.13 
2018/05/03 00:32:18,100.46 
2018/05/03 01:14:05,98.27 
2018/05/03 01:14:36,97.28 
2018/05/03 02:21:13,103.99 
2018/05/03 02:57:46,99.97 
2018/05/03 04:10:57,102.73 
2018/05/03 06:46:03,98.32 
2018/05/03 06:49:31,104.85 
2018/05/03 06:52:47,97.63 
2018/05/03 07:33:15,100.70 
2018/05/03 07:50:55,101.54 
2018/05/03 08:04:19,99.03 
2018/05/03 08:16:24,99.74 
2018/05/03 08:27:09,100.34 
2018/05/03 09:06:50,97.45 
2018/05/03 09:52:15,95.84 
2018/05/03 10:03:31,102.97 
2018/05/03 11:10:36,104.94 
2018/05/03 11:36:14,100.78 
2018/05/03 14:08:11,98.81 
2018/05/03 16:41:00,100.02 
2018/05/03 17:04:00,101.53 
2018/05/03 18:00:19,95.21 
2018/05/03 18:39:05,100.33 
2018/05/03 18:59:34,101.66 
2018/05/03 19:40:57,102.42 
2018/05/03 21:13:39,97.06 
2018/05/03 21:16:02,100.88 
2018/05/03 21:32:24,104.52 
2018/05/03 21:48:10,99.67 
2018/05/03 22:05:58,104.92 
2018/05/03 23:05:29,101.17 
2018/05/03 23:35:02,103.07 
2018/05/04 00:47:08,102.86 
2018/05/04 00:58:07,97.24 
2018/05/04 01:29:50,101.18 
2018/05/04 02:28:59,101.29 
2018/05/04 02:51:48,99.17 
2018/05/04 02:55:35,95.83 
2018/05/04 03:51:36,97.04 
2018/05/04 05:22:49,96.44 
2018/05/04 08:19:20,101.55 
2018/05/04 08:30:50,99.50 
2018/05/04 08:54:43,96.64 
2018/05/04 09:04:59,101.20 
2018/05/04 09:10:38,97.80 
2018/05/04 09:12:33,97.60 
2018/05/04 09:57:49,102.09 
2018/05/04 11:39:15,101.49 
2018/05/04 12:36:56,97.05 
2018/05/04 13:57:29,96.32 
2018/05/04 15:16:55,95.82 
2018/05/04 15:25:32,103.63 
2018/05/04 15:52:56,95.04 
2018/05/04 16:10:47,101.63 
2018/05/04 17:14:32,103.42 
2018/05/04 17:34:00,102.70 
2018/05/04 17:39:59,95.70 
2018/05/04 18:07:51,96.73 
2018/05/04 18:13:17,101.78 
2018/05/04 18:46:17,101.11 
2018/05/04 19:34:52,101.96 
2018/05/04 19:35:14,97.57 
2018/05/04 20:09:04,95.54 
2018/05/04 20:34:00,104.14 
2018/05/04 20:55:17,104.45 
2018/05/04 23:45:14,102.91 
2018/05/05 00:30:49,97.26 
2018/05/05 02:03:54,100.09 
2018/05/05 02:07:48,103.09 
2018/05/05 02:33:41,101.02 
2018/05/05 02:59:55,99.23 
2018/05/05 03:51:51,101.79 
2018/05/05 03:59:34,96.31 
2018/05/05 05:45:43,101.57 
2018/05/05 07:11:25,97.10 
2018/05/05 08:21:37,95.60 
2018/05/05 09:17:58,100.98 
2018/05/05 09:38:14,103.22 
2018/05/05 10:35:09,101.97 
2018/05/05 11:15:52,103.49 
2018/05/05 11:49:01,101.69 
2018/05/05 12:45:09,98.92 
2018/05/05 14:45:52,102.45 
2018/05/05 17:29:27,99.22 
2018/05/05 17:41:01,98.87 
2018/05/05 17:54:57,97.80 
2018/05/05 18:32:40,101.52 
2018/05/05 18:47:17,101.78 
2018/05/05 18:49:44,104.05 
2018/05/05 18:49:58,97.03 
2018/05/05 19:17:46,97.38 
2018/05/05 20:30:43,102.23 
2018/05/05 20:45:11,98.33 
2018/05/05 20:53:34,95.01 
2018/05/05 21:18:54,103.93 
2018/05/05 22:05:27,96.62 
2018/05/05 22:11:29,104.77 
2018/05/05 22:15:10,104.46 
2018/05/05 22:50:01,100.71 
2018/05/05 23:07:44,102.02 
2018/05/05 23:46:10,99.73 
2018/05/06 00:07:50,96.44 
2018/05/06 01:34:38,101.82 
2018/05/06 01:53:05,101.24 
2018/05/06 02:01:28,101.08 
2018/05/06 02:32:19,104.32 
